Date,Price,Open,High,Low,Vol.,Change %
12/1/2020,3695.309090909091,3692.009090909091,3707.6136363636365,3677.318181818182,nanK,0.0016772727272727271
1/1/2021,3793.7473684210527,3797.3894736842103,3818.1368421052634,3768.968421052631,nanK,-0.0005368421052631576
2/1/2021,3883.431578947368,3878.810526315789,3901.0947368421052,3856.721052631579,nanK,0.0014
3/1/2021,3910.4956521739127,3906.6739130434785,3935.7130434782607,3883.1,nanK,0.0018565217391304345
4/1/2021,4141.1809523809525,4133.933333333333,4152.004761904762,4122.009523809524,nanK,0.002457142857142857
5/1/2021,4167.8550000000005,4167.325,4187.0650000000005,4146.475,nanK,0.0003200000000000001
6/1/2021,4238.486363636363,4236.977272727273,4249.377272727273,4223.209090909091,nanK,0.001009090909090909
7/1/2021,4363.709523809524,4358.0,4375.652380952381,4341.071428571428,nanK,0.001095238095238095
8/1/2021,4454.213636363636,4448.836363636364,4464.504545454546,4436.477272727273,nanK,0.0013136363636363636
9/1/2021,4445.5428571428565,4457.223809523809,4473.480952380953,4429.433333333333,nanK,-0.002280952380952381
10/1/2021,4460.714285714285,4449.7095238095235,4476.633333333333,4433.938095238095,nanK,0.0032190476190476188
11/1/2021,4667.390476190476,4670.928571428572,4688.1809523809525,4649.428571428572,nanK,-0.00035714285714285703
12/1/2021,4674.777272727273,4669.686363636364,4701.581818181819,4642.168181818181,nanK,0.002
1/1/2022,4573.82,4585.26,4619.5599999999995,4528.04,nanK,-0.002635
2/1/2022,4435.977368421052,4436.880526315789,4473.6089473684215,4392.071578947369,nanK,-0.0015736842105263157
3/1/2022,4391.265217391305,4388.294347826087,4424.881739130435,4351.57,nanK,0.0016260869565217389
4/1/2022,4391.296,4409.360500000001,4439.264499999999,4361.1265,nanK,-0.004474999999999999
5/1/2022,4040.3599999999997,4037.78,4082.1880952380952,3986.214285714286,nanK,0.0002000000000000006
6/1/2022,3898.9466666666667,3908.924285714286,3942.405238095238,3864.07,nanK,-0.004004761904761904
7/1/2022,3911.7295,3893.2409999999995,3931.058,3866.2409999999995,nanK,0.00445
8/1/2022,4158.563043478261,4164.375652173913,4189.813043478261,4136.988260869565,nanK,-0.0018043478260869566
9/1/2022,3850.520476190476,3860.814285714286,3890.2285714285717,3817.5485714285714,nanK,-0.004538095238095238
10/1/2022,3726.050952380953,3712.3604761904767,3761.6314285714284,3683.41,nanK,0.0038095238095238095
11/1/2022,3917.488571428571,3914.5790476190477,3945.927142857143,3883.6880952380952,nanK,0.002633333333333333
12/1/2022,3912.3809523809523,3922.1057142857144,3943.496666666667,3884.2719047619044,nanK,-0.0028238095238095236
1/1/2023,3960.6565,3948.5795,3982.2375,3925.3295,nanK,0.003045
2/1/2023,4079.684736842105,4079.343684210526,4104.8426315789475,4051.7015789473685,nanK,-0.001342105263157895
3/1/2023,3968.5591304347827,3965.1847826086955,3996.4956521739127,3937.4121739130433,nanK,0.001552173913043478
4/1/2023,4121.467368421053,4116.727368421053,4136.134210526316,4098.431052631579,nanK,0.0008052631578947369
5/1/2023,4146.173181818182,4148.423181818182,4164.636363636364,4125.516818181818,nanK,0.00015
6/1/2023,4345.372857142857,4333.507619047619,4359.732857142857,4321.86,nanK,0.003014285714285714
7/1/2023,4508.0755,4505.433999999999,4523.726000000001,4492.96,nanK,0.001545
8/1/2023,4457.358695652174,4461.379565217391,4482.017391304347,4437.410869565218,nanK,-0.0007478260869565218
9/1/2023,4409.094999999999,4419.1465,4432.441000000001,4393.7515,nanK,-0.002485
10/1/2023,4269.4009090909085,4271.7,4296.745454545454,4242.411363636364,nanK,-0.0009636363636363635
11/1/2023,4460.0633333333335,4449.438095238095,4471.331904761905,4438.130476190477,nanK,0.0041095238095238094
12/1/2023,4685.0515,4675.967500000001,4697.6175,4662.7595,nanK,0.0021850000000000003
1/1/2024,4804.4914285714285,4800.351428571429,4819.932857142857,4782.348571428571,nanK,0.0007761904761904761
2/1/2024,5011.961499999999,5003.732,5023.214,4986.563,nanK,0.002545
3/1/2024,5170.5725,5167.863,5187.621,5149.9815,nanK,0.0015350000000000001
4/1/2024,5112.492727272727,5124.729090909091,5145.566818181818,5088.249545454546,nanK,-0.0019045454545454546
5/1/2024,5235.225454545455,5231.250454545454,5251.454090909091,5211.554545454545,nanK,0.002140909090909091
6/1/2024,5415.140526315789,5409.365789473684,5430.508421052632,5389.180526315789,nanK,0.0017947368421052635
7/1/2024,5538.004545454546,5542.53,5568.595909090909,5516.108636363636,nanK,0.0005500000000000002
8/1/2024,5478.214545454545,5473.900000000001,5512.019545454546,5440.693181818182,nanK,0.0010909090909090907
9/1/2024,5621.2605,5624.489,5648.4235,5588.6595,nanK,0.001035
10/1/2024,5792.319565217392,5797.090434782608,5815.695217391304,5768.83347826087,nanK,-0.0004086956521739131
11/1/2024,5929.916,5920.712,5948.673000000001,5899.8555,nanK,0.00282
12/1/2024,6010.908571428571,6018.153333333334,6041.461428571429,5987.199523809524,nanK,-0.001166666666666667
1/1/2025,5979.5154999999995,5978.5715,6006.825,5945.993,nanK,0.0013700000000000001
2/1/2025,6038.69,6039.335263157895,6068.17947368421,6002.982105263158,nanK,-0.0007368421052631578
3/1/2025,5683.983333333333,5692.11,5732.4080952380955,5636.300476190476,nanK,-0.002742857142857143
4/1/2025,5369.495714285715,5353.563809523809,5438.579047619048,5273.4457142857145,nanK,9.523809523809521e-05
5/1/2025,5810.9195238095235,5802.416666666667,5837.982380952381,5775.073809523809,nanK,0.002895238095238095
6/1/2025,6029.9515,6022.8150000000005,6050.9980000000005,6001.032499999999,nanK,0.00244
7/1/2025,6296.498181818181,6298.007727272728,6315.647727272727,6273.53590909091,nanK,0.0009772727272727275
8/1/2025,6408.949523809524,6404.983333333333,6428.861428571428,6379.7095238095235,nanK,0.0009190476190476189
9/1/2025,6584.018095238095,6580.670952380952,6599.4561904761895,6554.51380952381,nanK,0.001661904761904762
10/1/2025,6735.691739130435,6742.456086956521,6770.146956521739,6703.696956521739,nanK,0.0010086956521739132
11/1/2025,6738.652857142857,6757.880714285714,6793.503571428571,6701.342857142858,nanK,-0.0031785714285714286
